SUBJ ID;EXPERIMENT;EV__epsilon;EUT__epsilon;EUT__gamma;SEM__epsilon;SEM__tau;SEU__delta;SEU__epsilon;SEU__gamma;SEU__tau;PT-Edit1__epsilon;PT-Edit1__gamma;PT-Edit1__sigma;PT-Edit1__tau;PT-Edit1__theta;PT-Edit2__epsilon;PT-Edit2__gamma;PT-Edit2__sigma;PT-Edit2__tau;PT-Edit2__theta;CPT-TK__epsilon;CPT-TK__gamma;CPT-TK__sigma;CPT-TK__tau;CPT-TK__theta;CPT-LBW__delta;CPT-LBW__epsilon;CPT-LBW__gamma;CPT-LBW__mu;CPT-LBW__sigma;CPT-LBW__tau;CPT-LBW__theta;CPT-Prelec__alpha;CPT-Prelec__beta;CPT-Prelec__epsilon;CPT-Prelec__gamma;CPT-Prelec__sigma;CPT-Prelec__tau;CPT-Prelec__theta;Dual-1__epsilon;Dual-2__epsilon;Regret-Bell__alpha;Regret-Bell__beta;Regret-Bell__epsilon;Regret-Bell__kappa;Regret-Bell__lambda;Regret-LS__alpha;Regret-LS__beta;Regret-LS__epsilon;Regret-LS__gamma;Regret-LS__kappa;Regret-LS__lambda;Salience__alpha;Salience__beta;Salience__epsilon;Salience__gamma;Salience__rho;Aspiration__alpha;Aspiration__beta;Aspiration__delta;Aspiration__epsilon;Aspiration__gamma;Below-mean Semivariance__epsilon;Below-mean Semivariance__kappa;Certainty Equivalence__epsilon;CoefVar__epsilon;CoefVar__kappa;DFT__epsilon;DFT__gamma;Distracted DFT__epsilon;Distracted DFT__gamma;Distracted DFT__mu;Disappointment-Bell__epsilon;Disappointment-Bell__nu;Disappointment-LS1__alpha;Disappointment-LS1__epsilon;Disappointment-LS1__kappa;Disappointment-LS2__alpha;Disappointment-LS2__epsilon;Disappointment-LS2__gamma;Disappointment-LS2__kappa;Disappointment-DC1__alpha;Disappointment-DC1__beta;Disappointment-DC1__epsilon;Disappointment-DC1__kappa;Disappointment-DC1__lambda;Disappointment-DC2__alpha;Disappointment-DC2__beta;Disappointment-DC2__epsilon;Disappointment-DC2__gamma;Disappointment-DC2__kappa;Disappointment-DC2__lambda;Dual System-M__epsilon;Dual System-M__gamma;Dual System-M__mu;Dual System-LOB__epsilon;Dual System-LOB__gamma;Dual System-LOB__kappa;Dual System-LOB__mu;Mean Alpha-target__alpha;Mean Alpha-target__delta;Mean Alpha-target__epsilon;Mean Alpha-target__kappa;Mean Below-target__delta;Mean Below-target__epsilon;Mean Below-target__kappa;Mean StdDev__epsilon;Mean StdDev__kappa;Mean Target Semivariance__delta;Mean Target Semivariance__epsilon;Mean Target Semivariance__kappa;Mean Variance__epsilon;Mean Variance__kappa;Noisy Retrieval__epsilon;Noisy Retrieval__gamma;Noisy Retrieval__mu;Subjective Expected Pleasure__alpha;Subjective Expected Pleasure__beta;Subjective Expected Pleasure__chi;Subjective Expected Pleasure__epsilon;Subjective Expected Pleasure__kappa;Subjective Expected Pleasure__lambda;Subjective Expected Pleasure__psi;Subjective Expected Pleasure__rho;Subjective Expected Pleasure__upsilon;Odds-based SWU__epsilon;Odds-based SWU__gamma;Odds-based SWU__tau;UWS__iota;UWS__mu;Variance Skewness__epsilon;Variance Skewness__nu;Variance Skewness__phi;Venture__beta;Venture__delta;Venture__epsilon;Venture__gamma;Venture__sigma;Venture__tau;Venture__theta;RAM__epsilon;RAM__gamma;RAM__tau;TAX__epsilon;TAX__gamma;TAX__kappa;TAX__tau;Heuristic BTA__omega;Heuristic CC__omega;Heuristic EP__omega;Heuristic RELM__kappa;Heuristic LL__omega;Heuristic LEPE__omega;Heuristic LPE__omega;Heuristic Minimax__omega;Heuristic Minimax Regret__omega;Heuristic ML__omega;Heuristic MPW__omega;Heuristic Priority__omega;Heuristic Similarity-Leland__alpha;Heuristic Similarity-Leland__beta;Heuristic Similarity-Leland__delta;Heuristic Similarity-Leland__gamma;Heuristic Similarity-Leland__omega
451;Pachur18_e2_loss;0.00015463;0.196158127;0.444163469;0.005707628;0.522816161;0.999558723;494095.1188;1.93489E-06;1.67299E-06;0.262090167;0.468975975;1;0.745955874;0.249222311;0.017672213;0.795937651;1;0.762938671;0.66448333;15.69985895;0.136649662;746.1332191;0.233747075;0.070565965;0.000855459;2871.874234;0.129880293;1.30103E-06;622.4597511;2.10612E-23;0.140500994;1.917060005;6.26332E-06;89827.85204;5.53785E-06;6.800879151;0.999976496;2.30829E-06;1.73472E-18;0;1.69153396;1.04318E-05;5.33744E-07;745.1332188;5.9234E-130;1.602942933;1.602951203;2.92488E-05;0.497892699;745.1332187;744.1106962;1.7949E-13;0.259664541;0.679785999;0.058550916;1.19283E-13;745.1332191;745.1332191;0.368790377;0.001164798;2.12631E-26;0.004211326;0.034941035;0;8.64335E-16;0.469079812;31.53606825;1;35.862481;1;0.464375423;5.57362E-05;38.57550017;73.40073468;4.82201E-34;2.4123E-126;1.001752448;0.88937297;0.267503395;745.1332184;0.15224168;0.629449459;0.005761285;745.1332191;80.73728335;2.70444E-35;0.076057167;0.08647549;0.54919322;745.1332191;599.9980736;999891.5239;4.76324E-07;1;1.314562604;0.000518603;745.1331593;1;1.00575E-33;0.369022595;0.002252954;745.1332191;0.882352941;2.20642E-05;745.1332191;0.000154628;5.4346E-13;0.5320353;0.000154631;1.82951E-14;0.001806713;0.023795616;448506.8768;2.26992E-06;0.999997065;9.3028E-29;1.109064609;0.207750616;0.003821057;1.07845E-48;3.713445568;0.783279212;745.1332191;51.70034997;669446.209;1.42776E-06;1.23473E-06;2;0.456700673;0.001806711;-0.023795635;-2.294622912;0.275195213;0.756978752;0.152632607;0.265598234;1.954293801;0.530205793;0.896648461;0.046388461;0.560284445;0.693557674;537947.645;1.77677E-06;1.01609E-17;1.53656E-06;0.730769234;0.5;0.541666665;0.135824832;0.568627452;0.568627448;0.5;0.5;0.541666664;0.5;0.5;0.5;0.135447243;0.226414314;0.876201024;0.33020819;0.613636365
452;Pachur18_e2_loss;0.033841187;0.055059503;0.89385311;0.044321398;0.424337619;1;0.511087282;0.518068453;0.275773644;0.062140399;0.887811401;1;0.882800914;5.00148E-10;0.036843393;1;1.000002122;0.882831782;2.11475E-07;0.925896239;0.276893382;1.523034638;0.686335148;9.95011E-05;1;1.706961407;0.308668176;0.373186077;1;2.34063E-16;0.437528285;168.2614079;8.94166E-12;0.789186908;0.168914956;746.1332175;5.97403E-22;1;0;0;1.243880341;1.243881325;8.19153E-06;745.1332181;745.1332186;1.285965993;1.28596578;1.39537E-05;0.872536017;745.1332181;745.1332134;2.18208E-27;745.1332191;0.360883204;0.39975036;1.08627E-14;745.1332191;745.1332191;0.526985269;0.002000925;6.01361E-22;0.033841186;1.04873E-17;0.041945093;3.69635E-16;0.017804318;49.73211914;1;66.62643546;1;0.531568928;0.019123189;2.033377587;1.000821615;0.040449208;745.1332161;1.000851608;0.10126627;0.807673518;745.133219;1.58521E-41;72.67174807;0.015524764;288.0356483;3.8187E-162;13.51618645;17.07504144;0.031634611;2.8453E-05;39.22230527;3.326029514;0.707040228;0.335760373;0.964016837;0.290298244;0.471121031;0.87709331;0.910150009;5.88894E-21;0.528902086;0.00388663;745.1332191;1;0.021792237;0.552901042;0.033841185;1.49234E-16;3.89565E-10;0.033841188;1.472487122;0.033841188;6.74726E-18;0.776658012;0.47112104;0.596764968;2.48625E-42;1.038887389;0.114698459;0.004626087;2.69146E-19;6.945810925;0.856691867;745.1332191;6.990157388;0.511087206;0.518068479;0.275773658;15;0.506948435;0.026348209;0.007182884;1.170378231;1.041642662;0.752251996;1.889141383;0.404923107;1.85559164;0.596721272;0.821212659;9.87048E-17;0.297268105;0.712477966;0.511087163;0.518068497;4.6467E-16;0.275773683;0.923076922;0.5;0.729166668;0.221476523;0.666666663;0.627450991;0.686274509;0.5;0.729166666;0.729166666;0.5;0.5;0.06050725;3.308916388;0.272455905;0.302128174;0.702127658
453;Pachur18_e2_loss;0;0.50803121;1.06896E-15;8.52586E-18;0.829988518;0.479035812;0.53046649;8.51303E-16;1;0.405309889;1.06619E-17;6.130880947;0.002942063;0.152996794;1.039209028;0.023391668;2.746325143;1;0.573385717;1.619980474;0.033944804;15.71559192;0.020916028;0.23181397;1;1.076223723;0.016278433;0.733386246;6.416906726;1;8.95867E-16;0.519077516;2.15414E-05;52678.3743;6.14935E-06;1.68053749;1;1.14643E-33;0;0.000233535;0.928437409;0.443876349;4.60886E-18;0.447445054;0.109937503;1.23534E-17;1.3875E-23;0.002198022;1.13216E-16;745.1332191;653.9205705;1.03749E-14;6.41381428;3.011538209;1.17008E-14;1.2141E-17;6.50113E-08;2.412288778;7.08331E-17;0.943847523;1.75155E-15;4.28323E-07;745.1332191;0;6.93889E-16;0.393980179;0.303563307;8.71618E-16;0.499142213;1.28462E-15;0.206651496;0.001011897;-38.57550017;3.062707768;1.60279E-09;745.1331708;0.228667528;0.001212574;4.57364E-22;745.1332191;29.88781544;5.68727E-20;0.007885892;5.47981E-65;745.1332191;0.393146754;3.79806E-19;0.032552414;0.564541703;194.5334023;745.1332191;1.36885E-18;0.094381349;0.299238184;0.507145728;1.21943E-15;0.008487138;0.794272166;4.50589E-15;0.171365225;0.002713874;745.1332191;0.333333333;3.71412E-05;745.1332191;3.08363E-05;745.1332191;0.71940062;8.12569E-08;745.1332187;2.04603E-07;745.1332189;0.568568314;8.02419E-16;0.106472865;0.000389152;3.1281E-20;10.1551886;0.007913877;4.88456E-30;5.29192E-25;5.78466E-14;1.02185E-20;745.1332191;0.50803118;6.18147E-15;1;1;1;3.95093E-06;-38.57550017;2.578233598;0.360400951;0.938964985;2.129182199;0.369476689;2.605026116;0.597438624;0.758940577;7.312121491;0.00894425;0.035825901;0.508031222;1.14866E-15;14.67374372;1;0.5;0.5;0.5;0;0.5;0.5;0.5;0.725490196;0.5;0.5;0.5;0.686274511;0.331646456;0.610195747;0.577856312;0.095001479;0.666666666
454;Pachur18_e2_loss;0;0.065176803;0.299929418;1.02847E-17;0.857047717;0.973790003;999962.6598;6.47093E-07;1.85691E-07;0.062114757;0.391392704;2.887882078;0.01989854;0.272270295;0.257710697;0.409061735;1.42429094;1;0.425848712;2.152365666;0.220559549;746.1332191;0.358685252;0.084232623;5.66254E-06;479563.043;0.134136039;2.52946E-06;2.69910101;3.96467E-23;0.069619741;1.334760773;1.59471E-06;912806.8225;8.53975E-07;3.799086466;0.82870836;3.84789E-21;0.003847683;0.008603522;0.58211438;0.284420919;2.12315E-18;0.805691701;0.644464412;1.30302E-34;175.2704666;3.65444E-13;0.008276339;1.73719E-29;1.90037E-43;1.77881E-13;0.140458418;0.677062481;2.11915E-14;1.11003E-13;745.1332191;745.1332191;0.366508033;0.000995403;9.03758E-40;3.79017E-07;745.133219;0;5.84554E-16;0.849523413;14.35301657;1;18.25642637;1;1;0.000520047;-38.57550017;4.188721445;4.31002E-12;702.2234425;237.2427493;0.078643204;0.41078072;4.4132E-246;0.085930601;0.970161295;3.1676E-05;745.1332191;745.1332191;14.40594975;37.46802854;0.000455373;1.28919E-05;745.0908755;8.50148E-05;999897.3198;5.3583E-07;1;0.909261104;0.000665687;745.1332183;1;0.024221988;0.959002653;4.63221E-18;0.693213202;0.5;1.61478E-05;745.1332191;1.26056E-05;745.1332191;0.743827319;2.71818E-08;745.1332163;1.87639E-07;745.1332182;999896.4174;9.04935E-07;0.999999089;4.22292E-34;9.7104E-16;1.14434E-39;2.80992E-05;1.2335E-21;3.14658E-16;0.991914132;2.31902E-35;745.1332191;999859.7311;6.38579E-07;1.85678E-07;1;1;3.62427E-06;-38.57550017;-38.54149307;1.022700745;0.078777652;0.126276998;0.538647659;1.072472863;0.910061915;0.01395115;0.968836058;0.270730533;0.065371561;999828.6952;1.11978E-06;2.42617E-06;4.34059E-07;0.500000002;0.538461537;0.562499995;0;0.5;0.5;0.5;0.568627455;0.562499997;0.520833327;0.5;0.568627458;2.138161639;1.666834713;0.289633989;0.52629711;0.636363639
455;Pachur18_e2_loss;0.023375957;0.265824737;0.572450215;0.04079621;0.375279076;0.982298975;999915.7358;2.88444E-06;1.96194E-06;0.325587518;0.601412272;1;0.772443658;0.232977829;0.109139753;0.804312882;1;0.840310959;0.437522625;3.261427968;0.181272774;746.1332191;0.467375697;0.07717458;0.000806245;4931.446701;0.222343838;1.58401E-06;486.660406;4.36756E-16;0.188648889;0.980179219;4.833E-06;999973.1255;1.79995E-06;2.664922611;0.702448706;1.64308E-19;2.98156E-19;0;1.689721982;5.284735184;2.08385E-06;745.133219;3.86718E-06;2.78681E-22;226.5601098;4.50711E-54;0.009155357;5.15962E-08;4.73878E-18;8.81092E-14;0.232411253;0.487424804;0.293741373;2.39716E-14;745.1332191;745.1332191;0.530479635;0.002001268;2.90096E-16;0.025100225;0.002336879;0.036415839;5.84048E-16;33.75100079;52.28059898;1;999992.8006;3.24515E-06;0.999996038;0.013561703;1.854127051;3.689164455;0.051433263;6.58388E-06;4.145881311;0.765341872;0.502373271;0.000561019;0.366219005;0.660902644;0.005142331;745.1332191;161.8979635;0.092183725;0.113646613;0.324584615;0.40895482;745.1332173;702.6979499;999963.2277;1.45949E-06;0.999999993;4.727421748;0.000554923;745.1332191;1;7.59873E-29;0.527942195;0.003865804;745.1332191;0.883246797;4.5156E-05;745.1332191;0.023375957;8.06548E-16;3.44034E-10;0.023375956;5.248903235;0.023375955;7.40319E-17;999995.2309;3.91909E-06;0.999995264;1.95381016;7.71259E-46;3.83174E-28;0.005059474;0.136457563;8.19406E-24;5.45545E-30;745.1332191;1.60938E-54;999995.9132;2.85847E-06;1.96164E-06;17;0.554511935;0.020499099;0.003482558;-1.181468123;0.051005255;0.690365537;0.226106981;0.742524737;2.35918848;0.046970128;0.59447449;0.029790678;0.79671626;0.129869454;999982.4144;2.85852E-06;8.76514E-17;1.96167E-06;0.884615385;0.5;0.687500005;0.201018896;0.627450976;0.627450983;0.607843135;0.5;0.687499999;0.604166664;0.5;0.5;0.061585804;0.275382267;0.000817736;0.429583337;0.687499996
456;Pachur18_e2_loss;0.02340142;0.194487052;0.594270416;0.023401423;1;0.69284365;999765.963;1.41455E-06;6.82928E-07;0.195963242;0.593461091;1;0.989425016;2.87083E-14;0.095941869;0.789695552;1;1;0.405040771;2.133827428;0.174280284;746.1332191;0.699379802;0.081579154;0.67962834;999529.1669;9.0755E-07;0.002048239;197.9544859;1.07242E-12;5.29408E-07;185.4513731;13.81704937;1000000;1.72622E-60;746.1330444;6.1227E-24;0.967679937;0.000673789;0;0.947725369;24.71736199;4.00192E-05;745.133218;1.00263E-51;1.219623067;39.49892289;0.000163133;0.572232994;745.1332188;3.04113E-52;1.00468E-13;0.140106896;0.342358786;0.30582558;4.54254E-14;745.1332191;745.1332191;0.508508745;0.001698027;1.73447E-41;0.026758452;0.004217593;0.015533706;5.56374E-16;0.114432215;44.4651047;1;55.58161615;1;0.556024728;0.01897827;0.565143133;13.88091805;0.031174991;1.74489E-28;9.755799505;0.205296807;0.634720476;2.66851E-13;1.72433E-23;2.251598429;0.007214074;733.4572227;0.012345205;6.94683E-76;4.68049515;0.191263371;0.447280186;27.22866725;0.000167169;999982.5026;7.06189E-07;0.999999986;2.04203982;0.000542724;745.1331797;1;0.006576548;0.5;0.003379139;745.1332191;0.882352941;4.73692E-05;745.1332191;0.023401422;7.76355E-16;0.148258122;0.024126668;0.038065974;0.025972021;0.002278988;999917.2493;1.65551E-06;0.999997955;1.06504E-28;0.290009816;0.261680694;0.003318802;1.76218E-18;230.2830108;1.500599407;745.1332191;1.807560804;999971.3125;1.15766E-06;6.60321E-07;49;0.570908858;0.025972022;-0.002278989;1.29725318;0.141358023;0.545123545;0.847760755;0.61300491;1.289197669;0.58590064;0.172042774;1.57055E-17;0.307589264;0.565386491;999963.7458;1.15766E-06;2.80652E-20;6.60326E-07;0.846153846;0.615384615;0.666666668;0.184126088;0.64705882;0.529411759;0.627450982;0.5;0.666666667;0.708333338;0.559999996;0.5;3.362009581;0.304297822;0.41458615;0.963403388;0.720930235
457;Pachur18_e2_loss;0.012478612;0.292801486;0.473322363;0.018083285;0.557615162;1;3.134056811;0.203386361;0.176823727;0.308496953;0.48623301;1;0.890992038;8.39252E-06;0.014391363;1;1;0.869905273;0.982348422;3.098317906;1.63963E-25;746.1332191;0.612357418;0.071256434;1;3.251046587;0.217522602;0.61501731;1;6.25725E-14;0.481450305;0.762182876;4.56684E-14;1.465588339;0.237438959;1.2757965;0.000201359;1;1.38778E-17;0;11.2553297;1.449988284;3.4071E-06;1.26409E-19;745.133219;21.03639632;1.481117234;0.000182885;0.455728902;1.06778E-20;745.1332191;1.57498E-14;3.277675838;2.242014391;4.92852E-21;5.042425262;745.1332191;745.1332191;0.534696857;0.002106053;2.87484E-27;0.013889659;0.003610589;0.015888838;4.97757E-16;71.41040742;38.68600861;1;15.89112183;0.284002921;0.619803882;0.005611424;3.118406665;65.76300145;0.023191292;2.9239E-141;106.4997415;0.258421374;0.552294322;3.9855E-139;0.220746099;0.636551583;0.007405809;745.1332191;94.52762306;8.77163E-14;0.041390451;0.40393174;0.268668531;745.1332191;688.983756;709441.6577;7.31382E-07;0.999999992;1.718867177;0.07881122;3.938863327;0.999882892;9.70604E-30;0.527004699;0.004040587;745.1332191;0.887096774;2.49895E-05;745.133219;0.012478611;1.19941E-15;1.83166E-09;0.012478613;0.348558227;0.012478611;1.49297E-16;15.25884205;0.078811213;0.887300746;7.72970657;3.01599E-61;0.256049984;0.005856046;1.27423E-14;3.77844E-29;0.802005265;745.1332191;51.37717269;3.134057553;0.203386334;0.176823706;1;0.334893008;0.011319787;0.002619929;-0.45905189;0.565323548;0.453505939;1.299456289;0.089386;1.468369578;0.723985003;0.355880805;1.21488E-17;0.067475435;0.420506779;3.134057134;0.203386348;1.35428E-16;0.17682372;0.884615386;0.5;0.645833337;0.166276752;0.627450981;0.588235292;0.607843138;0.5;0.645833334;0.604166663;0.5;0.5;0.069648652;1.099293948;0.542518197;0.246410827;0.666666662
458;Pachur18_e2_loss;0.010717252;0.029029843;0.801471734;0.020787769;0.027616537;1;12.75559591;0.062590126;0.016883317;0.034192091;0.806071075;1;0.881956812;0.978638327;0.012926565;1;1;0.876202866;0.989750739;1.869261528;0.1885986;746.1332191;0.703180576;0.082074238;8.0918E-05;5930.862156;0.441701499;1.01984E-07;582.0782282;2.71794E-28;0.446956849;21.05629007;14.04899875;1000000;0.364624581;746.1332191;3.67095E-26;0.022355469;0;0;7.523063822;1.261918055;5.20045E-06;4.15764E-11;745.1332187;12.50618209;1.323447364;6.57836E-05;0.527819443;8.39596E-12;745.1332186;4.39052E-14;2.779837271;1.004575957;0.213837544;1.813955654;745.1332191;745.1332191;0.454259939;0.001808278;1.29722E-38;0.010717254;5.32383E-17;0.028165443;4.2731E-16;1.272003898;17.40071785;1;566404.4798;1.93886E-06;0.999998785;0.001109463;38.57550017;2.241703807;0.018488603;0.007096233;2.161102036;0.092070998;0.650638585;0.066593125;0.414816785;0.753043911;0.002718461;745.1332191;102.6838185;20.99250226;21.05001632;2.11226E-06;0.0204352;126.8143662;121.1186284;590275.8109;1.3844E-06;1;0.494791024;0.146471171;4.628107405;0.997272023;4.63533E-30;0.449588436;0.003472178;745.1332191;1;0.005885442;0.820976762;0.010717253;1.81909E-15;1.06508E-09;0.010717254;0.005252567;0.01071725;2.07425E-17;5.068434896;0.146471199;0.901145438;6.372629614;1.23005E-25;0.034066881;0.005342288;1.56672E-11;2.37142E-31;2.28583E-35;745.1332191;6.98732E-44;12.75559822;0.062590115;0.016883313;49;0.73890594;0.00227502;0.099319069;-5.232165266;0.675450748;0.20155621;0.081275327;0.532550331;1.480904902;0.017672342;0.677788375;0.00645725;1;2.48333E-10;12.75559772;0.062590116;9.28616E-18;0.016883311;0.769230771;0.5;0.666666668;0.102440101;0.549019612;0.62745098;0.607843139;0.5;0.666666667;0.541666666;0.5;0.5;0.054256129;0.960647169;0.16201814;0.851495122;0.624999999
459;Pachur18_e2_loss;0.043552247;0.384614164;0.549359699;0.043552247;1;1;1.053482552;0.381956799;0.471098287;0.392780201;0.547318429;1;0.971143738;2.97048E-42;0.043718733;1;1.000000019;1;0.999911376;1.985358037;0.103537833;1.272755646;0.863546368;0.264554974;0.850935886;1.891712477;0.380777508;0.553014156;1.085366679;6.93554E-19;1;1.50164556;3.48852E-15;0.757623448;0.409010586;2.377438019;0.245569351;1;0;2.38524E-18;1.14562942;7.986125266;3.15736E-05;745.1332189;3.43672E-13;1.177916832;15.80726776;0.000495409;0.475971222;745.133219;1.7883E-15;7.67034E-14;0.24874352;1.938039179;7.87082E-16;8.88996E-15;745.1332191;745.1332191;0.472992302;0.002737229;7.01082E-16;0.043552248;1.09429E-17;0.0249883;3.93435E-16;2.718647626;13.26457912;0.56960865;12.41902747;0.254426739;0.493681792;0.032557205;0.796006608;3.47202E-15;0.038503405;27.98370879;114.6091042;0.868241359;0.528235048;1.3019E-140;0.005582929;1.60717E-21;0.028659141;745.1332191;670.8858927;1.880136066;1.880136069;0.809716009;0.299269471;8.335345767;8.18438723;0.057692971;0.407120152;0.251269923;1.076244507;0.278014128;0.726012188;0.891326507;4.52726E-30;0.469766408;0.00530555;745.1332191;0.701149425;0.042630131;0.056069933;0.043552247;1.97477E-16;1.58634E-09;0.043552248;0.73466377;0.043552249;6.24397E-18;2.55406372;0.278014146;0.545368312;2.93252E-16;6.791834513;1.36917E-13;0.028736749;2.21473E-21;1.8031E-13;1.37054E-14;91.33645489;1.58922E-13;1.053482569;0.381956796;0.471098269;49;0.489899788;0.036077148;0.004903786;-0.178439938;1.12353213;0.515367897;0.704990003;0.522712156;2.805677542;0.236607757;0.711392765;0.036575725;0.371622105;1;1.053482476;0.381956812;4.13716E-17;0.47109829;0.846153847;0.5;0.625000005;0.206515406;0.627450981;0.666666666;0.607843139;0.5;0.624999999;0.666666665;0.5;0.5;0.18044047;0.968685153;0.537148951;0.416436629;0.787234041
460;Pachur18_e2_loss;0;8.96715E-17;0.055234552;0.019334492;1.8531E-16;0.011445146;0.854326282;1;1.06744E-29;0.000462584;0.874235643;36.09123072;2.10164E-12;3.78441E-12;0.014521698;0.874235571;1.149675559;0.000774918;5.34485E-14;1000000;1.09826E-64;746.1332191;8.71336E-52;0.031019429;4.16418E-05;1508.171409;0.664597335;1.1366E-06;59.87752405;7.97508E-13;0.129831354;22.50162997;16.28167331;999999.9999;0.61007062;746.1199309;2.17171E-15;0.008802657;0;0;0.324791627;0.107167488;8.4106E-18;0.044515619;0.84291561;0.00729795;0.065867218;7.61329E-18;0.778109228;1.550428491;6.744957336;1.444156143;0.036683074;0.007330812;1;0.132380353;745.1332191;1.2002E-32;0.452905742;0.000808187;8.30946E-13;1.09025E-07;745.1332188;0.005133619;9.30202E-16;70.31534421;2.558774139;1;652051.3044;4.787E-07;1;5.72226E-18;-0.390849334;1.121662072;0.000394213;745.1332191;5.287750015;8.96936E-06;0.214136129;745.1332188;73.60334063;54.10730245;1.22898E-84;5.66452E-81;4.80267E-37;0.295177697;1.716727847;7.09611E-17;0.135836731;0.204299473;0.763491903;0.019334493;1;1;1.29857E-05;1;744.3839333;1;0.64001304;0.740671565;3.53907E-18;0.769812383;0.849269705;1.6113E-18;0.196625836;1.47182E-18;0.30232698;0.010978378;6.39534E-18;0.821964869;0;0.664360507;0.019334492;1;1;2.35033E-12;14.48366171;1.64974E-38;3.20899E-18;9.08708E-40;5.35292E-14;4.02636E-18;8.17419E-21;9.78605E-16;0.019334492;1;1.99153E-15;1;1;8.1722E-07;38.57550017;-29.91901552;1.316666887;0.277473501;0.258013776;0.235318848;2.437924161;0.980779128;0.455239081;0.065366379;0.786325954;1.12307E-16;0.080024431;0.748606009;0.878654002;3.66188E-29;0.576923076;0.615384618;0.604166665;1.38778E-17;0.5;0.5;0.509803922;0.549019612;0.604166666;0.5;0.5;0.54901961;0.982824454;2.7437121;0.374106493;0.102700947;0.5
461;Pachur18_e2_loss;0;0.312605927;0.334898937;6.53692E-18;0.963391213;0.999988564;998985.8319;6.37901E-07;4.60868E-07;0.094649964;0.588394934;2.092155206;1;0.509673408;0.247462132;0.513378325;1;1;0.147838358;0.094652044;0.588395854;2.092128364;1;1;0.846486723;0.682271789;0.445303143;0.80882292;1.349260578;7.99079E-24;1;1.304030913;1.58037E-15;0.224127093;0.506082316;3.396448882;0.001993915;1;0.002370339;0.005676511;0.063222514;0.547433981;1.84462E-18;4.333101203;0.159588535;1.986293878;1.986283638;3.41882E-05;0.342415085;744.605333;745.1332186;15.98270934;0.553228903;0.281094821;0.309665596;12.13070611;745.1332191;745.1332191;0.35444729;0.001272745;0.075673419;2.812E-07;745.1332189;0;9.67429E-16;1.428371019;22.23812733;1;26.38939271;1;0.614677751;0.000283955;-38.57550017;0.528760267;0.000393576;745.1332191;0.998302464;0.191662026;0.349681003;745.133219;0.153760026;0.804030722;0.003546719;745.1332191;44.79539703;3.11048E-13;0.054262398;0.279715349;0.293198442;745.1332191;679.7504716;999820.9131;3.78375E-07;1;1.567279301;0.000437738;745.1332118;1;0.669042642;0.661759212;0.000254557;745.1332191;0.688383555;4.52031E-05;745.1332191;7.89144E-06;745.1332191;0.820292624;1.51883E-07;745.1332183;1.79247E-07;745.1332181;999925.8286;1.0248E-06;0.999998431;1.48222E-28;3.25009E-27;9.84251E-24;0.003205891;5.02175E-70;5.90778E-05;1.388121166;745.1325393;1.699647109;999930.484;6.37299E-07;4.60442E-07;49;0.885121346;3.46238E-06;-38.57550017;10.24034778;0.635296766;0.84125822;1.939589695;0.075270196;1.913092291;0.721681573;0.637168741;0.143875303;0.456153347;1;999941.7677;6.56683E-07;1.03952E-07;4.71071E-07;0.576923077;0.538461535;0.5;0.054948239;0.56862745;0.5;0.50980392;0.509803924;0.5;0.562499997;0.519999994;0.5;2.132014417;0.456680319;0.750654973;0.554257059;0.73913044
